student_id,age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible (scholarship),student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
STU_00011267,17,Male,No,No,In-state,3.02,1169,23,0,0,Arts & Sciences,Full-time,12,Regular,Fall,<$30k,Yes,No,820,No,3.14,4,1,0,89.1,0,7,2,3,6,Off-campus,Yes,16,1,Yes
STU_00011268,25,Non-binary,No,Yes,In-state,3.39,1398,27,2,1,Health Sciences,Full-time,15,Regular,Fall,$100k+,No,No,72357,No,3.64,12,0,2,85.4,14,6,2,0,1,Commuter,No,7,2,No
STU_00011269,25,Male,No,No,In-state,3.9,1248,23,3,6,Arts & Sciences,Part-time,6,Regular,Fall,$60k-$100k,Yes,No,16868,No,3.58,14,2,2,70.3,4,10,1,0,1,Off-campus,No,11,5,No
STU_00011270,17,Male,Yes,No,International,3.12,1496,31,8,0,Education,Full-time,15,Regular,Fall,<$30k,No,Yes,9147,No,4,108,0,0,87.5,60,5,1,5,3,Commuter,Yes,3,18,Yes
STU_00011271,20,Male,Yes,No,Out-of-state,2.98,1600,22,2,1,Engineering,Part-time,3,Regular,Fall,$100k+,Yes,No,24547,No,2.31,94,1,0,89.2,0,1,4,0,0,On-campus,No,25,0,No
STU_00011272,25,Male,No,No,Out-of-state,3.54,1016,21,3,3,Business,Full-time,15,Regular,Fall,<$30k,No,No,19628,No,1.66,106,1,0,74,3,6,4,0,2,On-campus,No,9,3,Yes
STU_00011273,21,Female,No,No,Out-of-state,2.98,,21,8,2,Health Sciences,Full-time,18,Early Decision,Spring,$60k-$100k,Yes,Yes,10586,No,2.66,11,1,0,76.6,9,6,0,2,3,On-campus,No,34,0,Yes
STU_00011274,23,Female,Yes,No,In-state,3.75,1027,27,2,3,Health Sciences,Full-time,18,Early Decision,Fall,$60k-$100k,No,No,675,No,4,6,3,0,90.2,10,4,0,0,1,Off-campus,No,0,10,No
STU_00011275,24,Female,No,No,In-state,2.4,1214,24,1,0,Business,Full-time,12,Early Decision,Fall,$60k-$100k,No,No,2116,Yes,2.51,60,1,1,87.7,10,3,3,1,4,Off-campus,No,27,1,No
STU_00011276,20,Female,No,Yes,In-state,3.41,1227,26,2,2,Computer Science,Full-time,18,Regular,Fall,<$30k,No,No,15616,Yes,2.8,26,1,0,81.8,3,2,3,2,0,On-campus,No,25,0,No
STU_00011277,21,Male,Yes,No,Out-of-state,3.09,1218,26,1,0,Arts & Sciences,Full-time,18,Early Decision,Fall,$100k+,No,No,31956,Yes,3.02,21,1,0,77.6,8,4,1,1,1,On-campus,No,8,11,No
STU_00011278,19,Male,No,Yes,Out-of-state,3.2,1281,18,4,1,Business,Full-time,12,Regular,Fall,$100k+,No,Yes,10769,No,3.03,9,0,1,62.9,32,4,1,0,0,At home,No,22,1,No
STU_00011279,22,Female,No,No,Out-of-state,3.28,1086,30,4,1,Computer Science,Full-time,12,Early Decision,Fall,$30k-$60k,Yes,Yes,48844,No,2.54,60,1,0,91.4,24,6,4,2,0,On-campus,Yes,10,38,No
STU_00011280,17,Male,No,No,In-state,3.72,1138,29,5,2,Computer Science,Full-time,18,Regular,Fall,<$30k,No,Yes,8046,Yes,3.7,17,4,0,93.6,6,1,3,3,3,At home,No,20,5,No
STU_00011281,23,Male,No,No,In-state,2.74,,27,1,2,Business,Full-time,15,Regular,Fall,$100k+,Yes,No,10388,Yes,2.92,37,1,0,92.8,1,2,2,2,3,Commuter,No,14,6,No
STU_00011282,21,Non-binary,No,No,In-state,2.87,861,25,2,1,Health Sciences,Full-time,15,Regular,Fall,$60k-$100k,Yes,Yes,6290,Yes,2.98,58,1,0,87.4,4,2,0,2,1,On-campus,No,1,23,No
STU_00011283,21,Male,Yes,No,In-state,3.76,1196,27,2,3,Engineering,Full-time,18,Regular,Fall,<$30k,Yes,No,1835,No,4,15,0,1,59.6,8,5,2,1,0,On-campus,No,7,0,Yes
STU_00011284,18,Male,Yes,No,International,3.97,1337,28,3,3,Education,Full-time,18,Regular,Spring,$60k-$100k,Yes,No,12060,Yes,2.86,7,3,0,96,1,5,4,2,0,On-campus,No,0,2,Yes
STU_00011285,18,Male,Yes,No,In-state,3.38,1156,22,5,5,Business,Full-time,12,Transfer,Fall,$30k-$60k,Yes,No,10642,No,3.8,60,1,0,86.7,7,3,3,0,2,On-campus,No,15,9,Yes
STU_00011286,21,Male,No,No,International,3.57,987,25,4,5,Health Sciences,Full-time,15,Regular,Fall,$100k+,Yes,No,9772,Yes,3.49,109,1,1,,6,6,4,1,0,Off-campus,Yes,3,2,No
STU_00011287,23,Male,Yes,No,International,3.47,1189,30,3,3,Business,Part-time,9,Transfer,Fall,<$30k,Yes,No,17225,No,3.01,10,1,2,68.7,5,6,1,4,1,At home,No,2,17,Yes
STU_00011288,23,Female,No,Yes,In-state,2.89,1294,22,4,3,Health Sciences,Part-time,9,Regular,Spring,<$30k,Yes,No,22916,Yes,2.46,62,1,0,77.9,6,4,0,1,0,At home,No,0,34,No
STU_00011289,22,Male,No,No,In-state,3.49,978,22,2,2,Business,Full-time,15,Regular,Fall,$30k-$60k,No,No,31820,No,3.7,9,1,1,80.8,14,3,1,2,3,On-campus,No,0,19,No
STU_00011290,17,Male,No,Yes,International,3.22,1165,25,3,0,Business,Full-time,12,Early Decision,Summer,$30k-$60k,Yes,No,44015,No,2.56,6,3,1,53.1,16,4,2,0,1,Off-campus,No,5,31,No
STU_00011291,21,Female,No,No,In-state,4,1225,24,3,1,Arts & Sciences,Full-time,12,Regular,Spring,$100k+,No,No,5433,No,2.31,3,2,0,83.8,8,2,1,0,1,Off-campus,Yes,1,9,Yes
STU_00011292,17,Male,Yes,No,Out-of-state,3,1472,19,2,1,Arts & Sciences,Full-time,15,Transfer,Fall,$60k-$100k,Yes,Yes,10115,No,2.92,26,1,0,78.2,9,3,2,1,2,Off-campus,No,1,1,Yes
STU_00011293,20,Female,Yes,No,Out-of-state,3.18,990,25,2,3,Education,Full-time,12,Early Decision,Fall,$100k+,Yes,No,4454,No,2.2,64,1,0,55.4,16,5,4,2,2,At home,No,20,10,No
STU_00011294,17,Female,No,No,In-state,2.22,1000,28,5,4,Arts & Sciences,Full-time,15,Regular,Spring,$100k+,Yes,Yes,34468,No,1.65,29,1,0,92.7,11,6,0,2,0,On-campus,No,0,5,No
STU_00011295,17,Male,No,Yes,In-state,3.28,1163,25,3,4,Engineering,Full-time,15,Early Decision,Fall,$60k-$100k,No,No,7831,No,3.61,120,1,1,85.6,11,4,1,3,1,At home,No,13,1,No
STU_00011296,19,Female,No,No,In-state,2.35,1185,26,2,5,Health Sciences,Part-time,6,Regular,Fall,$100k+,No,No,5218,Yes,4,19,0,0,88.7,8,2,3,2,3,Commuter,No,8,0,No
STU_00011297,22,Male,No,No,International,3.7,1349,21,2,2,Social Sciences,Full-time,12,Early Decision,Spring,$100k+,Yes,No,18755,No,3.7,107,2,0,84.8,3,3,1,2,3,Off-campus,No,12,13,No
STU_00011298,21,Male,No,Yes,Out-of-state,3.54,1175,16,4,4,Computer Science,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,11776,Yes,2.99,7,1,1,76.4,3,7,0,3,2,At home,No,18,2,No
STU_00011299,18,Male,No,No,In-state,2.93,1309,23,4,5,Social Sciences,Full-time,12,Early Decision,Spring,$100k+,No,No,1212,Yes,2.9,28,1,0,89.5,4,4,3,0,0,At home,No,12,0,No
STU_00011300,26,Male,No,No,In-state,2.68,1166,19,1,0,Computer Science,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,1008,No,,15,1,0,78.1,10,2,4,3,2,Off-campus,No,7,39,No
STU_00011301,21,Male,No,No,International,3.9,1419,27,4,1,Business,Full-time,12,Regular,Spring,$30k-$60k,Yes,No,2584,No,2.57,48,1,1,96.8,10,2,2,2,1,On-campus,No,14,13,No
STU_00011302,17,Male,Yes,No,In-state,2.36,1378,23,4,3,Education,Full-time,18,Early Decision,Fall,$60k-$100k,Yes,Yes,6307,No,3.64,8,0,1,80.1,11,5,2,0,4,Off-campus,No,0,3,No
STU_00011303,25,Female,No,No,In-state,4,1055,24,2,4,Arts & Sciences,Full-time,18,Regular,Fall,<$30k,Yes,No,19137,No,4,18,0,0,78.8,3,2,1,3,0,Commuter,No,31,2,Yes
STU_00011304,20,Male,Yes,No,In-state,3.67,1021,28,2,2,Business,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,2677,No,2.17,28,1,0,,4,5,4,1,1,At home,No,33,10,Yes
STU_00011305,24,Female,No,No,In-state,3.56,1217,23,2,2,Education,Full-time,12,Regular,Fall,$30k-$60k,No,No,5837,No,2.4,24,1,1,86.6,60,3,3,3,5,Commuter,No,17,24,No
STU_00011306,23,Female,No,Yes,In-state,3.76,1027,30,3,4,Engineering,Full-time,18,Regular,Fall,$30k-$60k,No,Yes,672,No,,0,0,2,79.2,9,4,4,1,0,On-campus,No,24,0,No
STU_00011307,18,Male,No,No,In-state,3.42,1059,25,1,0,Business,Part-time,6,Regular,Fall,<$30k,No,No,6379,No,1.92,42,2,1,68.9,25,2,1,0,3,On-campus,No,6,12,Yes
STU_00011308,19,Female,Yes,Yes,In-state,3.25,1143,24,4,1,Computer Science,Full-time,18,Regular,Spring,$100k+,Yes,No,25831,Yes,2.22,2,0,2,76.6,7,1,1,2,2,Off-campus,No,11,10,No
STU_00011309,18,Female,No,No,In-state,3.81,1310,18,5,2,Education,Full-time,15,Early Decision,Fall,<$30k,No,No,17669,No,2.37,10,2,1,85.2,13,1,1,1,5,Commuter,No,0,16,Yes
STU_00011310,17,Male,No,No,In-state,4,1275,16,0,5,Engineering,Full-time,12,Regular,Fall,<$30k,No,Yes,7343,No,3.72,25,2,0,73.2,2,5,4,2,2,On-campus,No,3,22,No
STU_00011311,17,Male,No,Yes,In-state,2.93,1075,23,4,3,Business,Full-time,15,Regular,Summer,<$30k,Yes,No,1763,No,2.71,5,0,0,61.5,2,10,3,5,1,Off-campus,No,6,19,No
STU_00011312,20,Female,No,No,International,3.82,961,23,2,4,Engineering,Full-time,12,Regular,Fall,<$30k,No,No,14373,Yes,1.77,42,0,0,94.6,11,3,1,0,3,At home,No,1,0,Yes
STU_00011313,20,Male,Yes,No,In-state,2.63,1166,23,2,2,Computer Science,Full-time,15,Transfer,Fall,$60k-$100k,Yes,Yes,1393,No,3.51,63,1,2,65.1,21,3,0,0,1,At home,No,8,8,No
STU_00011314,22,Male,No,No,In-state,3.15,1261,28,2,4,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,Yes,No,6082,No,1.68,117,1,1,73.3,5,6,0,2,0,On-campus,No,15,2,Yes
STU_00011315,22,Male,Yes,No,In-state,3.57,1146,25,2,2,Social Sciences,Full-time,15,Regular,Spring,$100k+,No,No,3470,No,2.54,11,1,1,80.1,30,8,2,1,0,Off-campus,No,12,9,No
STU_00011316,17,Female,Yes,No,In-state,3.83,1495,24,7,3,Business,Full-time,12,Regular,Summer,$60k-$100k,Yes,Yes,20898,Yes,1.92,101,1,0,51.4,3,2,2,4,1,At home,No,8,2,Yes
STU_00011317,20,Female,No,No,Out-of-state,3.77,1000,21,2,3,Arts & Sciences,Full-time,18,Regular,Spring,<$30k,Yes,Yes,11183,No,2.02,51,0,0,77,2,8,3,3,2,Off-campus,No,7,19,No
STU_00011318,24,Male,No,No,In-state,2.91,1452,23,2,2,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,Yes,No,39685,Yes,2.05,2,1,1,72.6,3,6,2,3,4,Commuter,No,15,5,Yes
STU_00011319,23,Male,No,No,In-state,3.65,1172,27,0,3,Arts & Sciences,Full-time,12,Early Decision,Fall,$60k-$100k,Yes,No,11193,No,2.8,7,1,0,95.3,5,3,2,1,3,Commuter,No,12,3,No
STU_00011320,17,Male,No,No,Out-of-state,3.3,1238,22,1,0,Engineering,Full-time,18,Regular,Fall,$100k+,No,No,420,No,2.85,120,1,1,63.4,2,8,1,1,1,On-campus,No,5,1,No
STU_00011321,19,Female,No,No,Out-of-state,3.49,1130,26,2,3,Computer Science,Part-time,6,Regular,Fall,<$30k,No,No,143,Yes,2.83,21,1,1,69.6,6,7,3,3,1,On-campus,Yes,49,11,Yes
STU_00011322,20,Male,No,Yes,Out-of-state,3.13,1283,25,2,0,Arts & Sciences,Full-time,18,Regular,Spring,$60k-$100k,Yes,No,3526,Yes,2.46,120,3,3,87.1,26,6,4,1,2,On-campus,No,3,6,No
STU_00011323,20,Female,Yes,No,Out-of-state,3.5,1108,32,2,2,Engineering,Full-time,12,Regular,Fall,$60k-$100k,No,Yes,4502,Yes,4,44,0,1,94.5,8,4,0,2,1,Off-campus,No,0,3,No
STU_00011324,17,Female,No,No,In-state,3.95,1433,22,3,5,Arts & Sciences,Full-time,18,Regular,Spring,$60k-$100k,No,Yes,14448,No,1.86,60,2,1,60.4,19,5,4,2,0,On-campus,No,29,1,Yes
STU_00011325,17,Female,No,No,In-state,2.18,1215,21,3,2,Social Sciences,Full-time,12,Regular,Summer,<$30k,Yes,Yes,11805,Yes,2.83,37,0,1,88.3,5,3,2,0,0,Commuter,No,7,7,No
STU_00011326,19,Female,Yes,No,In-state,3.11,1280,24,2,4,Health Sciences,Full-time,12,Regular,Summer,$30k-$60k,Yes,No,9778,Yes,2.56,17,1,0,81.6,2,4,1,2,2,Off-campus,No,9,2,No
STU_00011327,19,Male,Yes,No,In-state,3.16,970,24,3,4,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,No,Yes,10957,No,1.91,28,0,0,73.1,6,4,2,0,1,On-campus,No,2,19,No
STU_00011328,18,Female,No,No,Out-of-state,3.09,959,26,2,4,Computer Science,Full-time,18,Regular,Fall,<$30k,No,Yes,860,Yes,3.19,69,0,0,73.9,13,3,2,1,1,Commuter,No,23,3,Yes
STU_00011329,17,Male,No,No,Out-of-state,2.46,,25,2,6,Engineering,Full-time,15,Transfer,Fall,$60k-$100k,No,No,10279,No,2.76,96,4,0,90.3,10,4,2,2,2,On-campus,No,5,5,No
STU_00011330,21,Male,No,No,In-state,3.02,1005,24,1,0,Business,Full-time,18,Regular,Fall,$60k-$100k,No,No,6533,No,2.03,102,0,0,73.6,2,7,1,3,1,Off-campus,No,10,7,No
STU_00011331,20,Female,Yes,No,Out-of-state,2.65,1012,21,1,3,Engineering,Full-time,18,Regular,Fall,$100k+,No,Yes,6360,No,1.82,81,1,1,74,0,2,4,1,1,On-campus,No,8,0,Yes
STU_00011332,21,Non-binary,No,Yes,International,3.99,992,24,1,1,Education,Full-time,12,Regular,Fall,$30k-$60k,No,Yes,43100,Yes,1.55,23,1,0,54.3,15,7,1,2,0,Off-campus,No,41,5,Yes
STU_00011333,19,Female,No,No,In-state,3.29,974,22,3,3,Arts & Sciences,Full-time,12,Regular,Fall,<$30k,Yes,Yes,42862,No,3.12,58,1,0,86.6,6,3,2,1,0,Off-campus,Yes,4,2,Yes
STU_00011334,17,Female,Yes,No,Out-of-state,3.24,1037,24,3,2,Engineering,Part-time,9,Regular,Fall,$60k-$100k,Yes,No,8027,No,3.08,37,0,0,46.7,13,4,0,1,1,On-campus,No,32,3,No
STU_00011335,17,Female,Yes,No,Out-of-state,2.56,998,20,4,2,Business,Full-time,15,Regular,Spring,$100k+,Yes,No,12175,Yes,2.39,37,1,0,93,23,3,2,2,1,On-campus,No,52,7,No
STU_00011336,17,Female,Yes,No,In-state,3.27,956,20,1,0,Education,Part-time,6,Regular,Fall,<$30k,Yes,No,3517,Yes,3.02,0,0,0,80,14,4,4,1,0,On-campus,No,11,34,Yes
STU_00011337,17,Non-binary,No,No,In-state,3.18,1146,23,5,2,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,Yes,No,18694,Yes,,33,1,0,82.4,13,4,1,1,2,Commuter,Yes,31,30,Yes
STU_00011338,17,Female,No,Yes,In-state,3.29,1176,24,6,2,Arts & Sciences,Full-time,12,Regular,Fall,$60k-$100k,Yes,No,9644,No,,14,0,2,91.5,0,2,1,2,2,Commuter,No,4,1,No
STU_00011339,25,Male,No,No,International,2.87,1267,31,0,5,Education,Full-time,18,Regular,Fall,$60k-$100k,Yes,Yes,60377,Yes,4,3,1,0,66.3,6,3,3,2,4,On-campus,No,8,32,No
STU_00011340,21,Female,No,Yes,Out-of-state,2.71,1147,19,4,4,Health Sciences,Full-time,18,Regular,Fall,$100k+,Yes,Yes,21575,No,1.3,54,0,0,71.7,1,7,1,1,3,Commuter,No,3,3,Yes
STU_00011341,18,Female,Yes,No,In-state,3.36,1161,21,2,0,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,No,No,15855,No,1.02,76,2,0,90.1,10,8,4,0,3,Commuter,No,13,7,Yes
STU_00011342,25,Female,No,No,In-state,3.17,1290,17,5,1,Social Sciences,Full-time,18,Regular,Summer,$60k-$100k,Yes,No,13058,No,3.05,88,0,0,68.2,7,7,1,0,0,On-campus,No,4,25,No
STU_00011343,27,Male,No,No,In-state,2.75,998,24,5,3,Business,Part-time,6,Regular,Spring,$60k-$100k,Yes,No,40023,No,3.35,35,1,0,91,2,4,1,1,0,Off-campus,No,43,3,No
STU_00011344,17,Female,No,No,In-state,3.58,1600,24,5,0,Engineering,Full-time,15,Regular,Fall,$30k-$60k,Yes,Yes,2159,Yes,2.14,22,0,0,88.5,25,9,3,1,0,On-campus,No,14,2,No
STU_00011345,17,Female,Yes,No,In-state,3.77,1411,25,1,4,Arts & Sciences,Full-time,18,Regular,Spring,$100k+,No,Yes,81720,No,2.68,0,1,0,58.7,9,8,3,1,3,On-campus,No,11,1,No
STU_00011346,18,Female,No,No,In-state,3.22,1182,24,1,3,Engineering,Full-time,15,Regular,Fall,$30k-$60k,No,No,45401,No,3.46,3,0,0,90.8,1,3,3,4,4,Commuter,No,13,5,Yes
STU_00011347,17,Female,Yes,No,In-state,3.84,1235,22,1,2,Education,Part-time,6,Regular,Fall,$30k-$60k,No,No,1204,No,1.78,70,0,1,85.8,19,4,2,1,2,Off-campus,No,22,5,No
STU_00011348,20,Male,No,No,In-state,3.27,1419,26,6,1,Social Sciences,Full-time,15,Early Decision,Fall,<$30k,Yes,Yes,22422,Yes,4,39,2,2,80.2,0,2,1,3,4,On-campus,No,27,14,Yes
STU_00011349,17,Female,No,No,In-state,4,965,21,6,4,Health Sciences,Full-time,12,Regular,Fall,$100k+,No,Yes,31653,Yes,3.58,12,0,0,77.5,9,3,1,0,4,On-campus,No,68,20,No
STU_00011350,23,Male,Yes,No,Out-of-state,3.57,1168,22,2,2,Business,Full-time,18,Early Decision,Fall,$30k-$60k,No,Yes,11471,No,,120,0,0,94.5,12,0,0,2,1,On-campus,No,1,6,Yes
STU_00011351,17,Male,Yes,No,In-state,3.36,1081,27,2,1,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,No,Yes,1041,No,3.33,46,5,0,53.6,52,7,0,1,2,On-campus,No,0,12,No
STU_00011352,21,Non-binary,Yes,No,In-state,2.98,1039,29,1,6,Education,Full-time,12,Regular,Spring,$30k-$60k,Yes,No,7698,No,2.46,16,0,1,88.5,53,3,2,0,1,On-campus,No,15,9,No
STU_00011353,19,Male,Yes,No,In-state,4,1320,28,5,3,Arts & Sciences,Full-time,12,Regular,Fall,$30k-$60k,Yes,Yes,28606,Yes,2.84,4,2,0,82.4,32,7,0,2,4,Off-campus,No,9,13,No
STU_00011354,22,Female,No,No,In-state,3.32,968,17,1,3,Social Sciences,Full-time,18,Regular,Fall,<$30k,Yes,No,23713,No,3.64,54,0,1,77.8,3,1,0,0,3,Off-campus,No,3,1,Yes
STU_00011355,21,Female,No,No,In-state,3.5,1349,26,3,5,Business,Full-time,15,Regular,Fall,$100k+,No,No,7712,Yes,1.74,3,1,0,67,57,0,4,3,0,At home,No,13,0,Yes
STU_00011356,17,Male,Yes,Yes,Out-of-state,2.95,1207,23,4,4,Arts & Sciences,Full-time,18,Regular,Spring,$30k-$60k,No,No,133,No,2.76,71,1,0,71.5,3,4,2,3,1,On-campus,No,19,5,No
STU_00011357,22,Female,No,Yes,In-state,3,1193,25,2,3,Engineering,Full-time,12,Regular,Fall,$100k+,No,No,2172,No,3.74,109,2,1,71.3,3,2,1,2,2,On-campus,No,100,5,Yes
STU_00011358,19,Male,No,No,Out-of-state,3.26,853,27,3,1,Health Sciences,Full-time,18,Regular,Fall,$30k-$60k,Yes,Yes,57441,Yes,2.34,9,0,1,63.1,4,3,2,1,2,On-campus,No,3,2,No
STU_00011359,19,Male,Yes,No,In-state,3.89,1353,32,3,2,Business,Full-time,12,Regular,Summer,$60k-$100k,Yes,No,36941,Yes,1.65,69,0,0,90,3,4,2,2,2,Off-campus,No,28,12,Yes
STU_00011360,22,Male,Yes,No,International,2.72,1128,31,1,3,Computer Science,Full-time,12,Transfer,Fall,<$30k,No,No,9921,No,4,4,1,0,74,1,9,1,3,0,On-campus,No,12,8,No
STU_00011361,24,Male,No,No,In-state,3.16,936,25,3,3,Business,Full-time,12,Regular,Fall,$30k-$60k,Yes,No,67694,No,2.61,120,1,0,94.5,7,3,0,0,1,On-campus,No,5,13,No
STU_00011362,24,Male,Yes,No,Out-of-state,2.93,1112,23,2,2,Health Sciences,Part-time,9,Regular,Fall,<$30k,Yes,Yes,37880,No,3.01,27,0,1,96.1,8,4,4,0,3,On-campus,No,6,6,No
STU_00011363,20,Male,No,No,In-state,3.26,1229,29,2,4,Arts & Sciences,Full-time,12,Transfer,Fall,$100k+,No,No,23340,No,2.98,6,1,1,86.5,13,4,2,2,2,On-campus,Yes,2,19,No
STU_00011364,20,Female,No,No,In-state,3.93,1101,23,4,3,Education,Full-time,15,Regular,Fall,$100k+,Yes,Yes,13411,No,,0,1,0,97.7,5,8,2,1,1,On-campus,No,14,25,No
STU_00011365,21,Male,Yes,No,Out-of-state,2.69,1291,26,3,3,Engineering,Full-time,12,Regular,Fall,<$30k,Yes,No,1665,No,3.52,30,2,0,80.2,60,3,2,3,0,On-campus,No,9,6,Yes
STU_00011366,24,Female,Yes,No,In-state,3.01,1393,18,3,2,Business,Full-time,18,Early Decision,Spring,$60k-$100k,Yes,No,6017,No,2.53,5,0,1,73.2,10,3,3,5,2,Off-campus,No,5,9,No
STU_00011367,21,Male,Yes,No,International,3.59,1018,19,5,3,Health Sciences,Full-time,18,Regular,Spring,<$30k,No,Yes,2857,No,2.77,30,3,3,88.3,13,3,1,0,2,On-campus,No,9,11,No
STU_00011368,24,Female,No,No,In-state,3.43,998,21,4,2,Engineering,Full-time,18,Regular,Fall,$100k+,Yes,Yes,6716,No,2.29,31,1,0,94.5,22,4,1,1,0,On-campus,No,14,9,No
STU_00011369,18,Female,Yes,No,In-state,3.47,1454,21,3,2,Engineering,Full-time,12,Regular,Spring,$30k-$60k,No,Yes,24332,No,3.29,120,0,1,87.7,13,5,2,1,3,Commuter,No,12,1,No
STU_00011370,17,Female,No,No,Out-of-state,3.59,949,23,3,4,Computer Science,Full-time,18,Transfer,Fall,$60k-$100k,No,No,10229,No,2.44,4,1,0,,46,2,5,3,2,Off-campus,No,10,6,Yes
STU_00011371,22,Male,Yes,No,In-state,3.39,1005,17,2,1,Education,Part-time,9,Early Decision,Fall,<$30k,Yes,No,36312,No,2.16,36,2,0,86.9,4,3,3,3,2,On-campus,No,14,0,Yes
STU_00011372,21,Male,No,No,In-state,3.41,1066,26,8,3,Arts & Sciences,Full-time,12,Regular,Fall,$60k-$100k,No,No,6702,No,2.71,57,0,0,72.8,9,3,1,2,2,At home,No,12,16,No
STU_00011373,17,Female,No,No,In-state,2.95,1133,18,1,5,Business,Full-time,18,Regular,Fall,$100k+,Yes,No,612,No,3.52,37,1,0,75.4,4,6,0,4,1,Off-campus,No,24,0,No
STU_00011374,17,Male,No,Yes,In-state,3.32,1073,24,3,3,Education,Full-time,15,Early Decision,Fall,<$30k,No,No,11819,No,2.32,42,2,1,59.8,2,3,2,0,1,Commuter,No,9,5,Yes
STU_00011375,17,Female,No,No,Out-of-state,3.12,1352,18,3,3,Engineering,Full-time,18,Regular,Fall,$100k+,Yes,No,17760,No,,100,2,0,72.6,10,2,4,1,0,Off-campus,No,33,2,No
STU_00011376,17,Female,Yes,No,In-state,3.32,1143,24,0,2,Education,Full-time,15,Transfer,Fall,$30k-$60k,No,Yes,2134,No,4,52,1,1,88.3,6,6,6,0,1,On-campus,No,3,7,Yes
STU_00011377,21,Male,No,No,In-state,3.66,1307,29,2,1,Business,Full-time,18,Transfer,Fall,$30k-$60k,Yes,No,8533,No,1.24,40,0,0,69,18,3,0,5,2,On-campus,No,11,24,Yes
STU_00011378,22,Male,Yes,No,International,3.27,1110,26,3,0,Arts & Sciences,Part-time,6,Regular,Fall,<$30k,No,No,298,Yes,2.85,15,2,0,72.7,0,7,3,0,0,Commuter,No,23,8,Yes
STU_00011379,19,Female,No,No,In-state,3.16,1217,28,4,0,Education,Full-time,15,Regular,Fall,$30k-$60k,No,Yes,66,Yes,,66,2,1,94.3,13,4,3,2,2,Off-campus,No,1,3,Yes
STU_00011380,24,Male,Yes,No,In-state,3.97,1110,16,5,2,Business,Full-time,15,Regular,Fall,$60k-$100k,Yes,No,13473,No,1.47,4,1,1,79.8,2,2,2,1,1,Off-campus,No,5,3,No
STU_00011381,21,Female,No,No,In-state,4,829,24,4,4,Health Sciences,Full-time,15,Regular,Fall,<$30k,No,No,1885,No,1.84,112,0,0,33.5,3,4,1,0,1,Commuter,No,8,2,Yes
STU_00011382,22,Male,No,No,In-state,3.28,1056,25,5,1,Business,Full-time,12,Regular,Fall,$30k-$60k,No,No,34764,No,3.52,17,1,1,36.6,1,2,1,0,2,On-campus,No,7,1,Yes
STU_00011383,17,Male,No,No,In-state,3.02,1351,18,1,2,Engineering,Full-time,15,Regular,Fall,$30k-$60k,Yes,Yes,68992,No,2,56,2,1,72.7,0,2,1,0,2,Off-campus,No,13,7,Yes
STU_00011384,21,Male,No,No,In-state,2.75,975,23,1,2,Business,Full-time,18,Regular,Spring,$100k+,Yes,No,3726,No,2.11,25,1,0,,10,1,2,2,4,On-campus,No,4,0,No
STU_00011385,24,Male,No,No,In-state,3.66,1021,27,1,1,Arts & Sciences,Full-time,18,Regular,Fall,<$30k,Yes,Yes,5420,Yes,2.98,48,0,0,94.5,3,5,0,0,1,On-campus,No,1,1,Yes
STU_00011386,20,Male,No,Yes,In-state,3.59,1025,30,1,2,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,Yes,No,20120,No,4,33,1,2,72.1,2,4,2,4,1,On-campus,Yes,1,20,No
STU_00011387,21,Male,No,No,In-state,3.46,1342,21,4,2,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,Yes,No,41387,No,1.88,120,0,1,34.4,8,4,2,3,3,On-campus,No,44,32,Yes
STU_00011388,25,Female,Yes,No,In-state,3.26,1047,24,2,2,Business,Full-time,18,Regular,Fall,$30k-$60k,No,No,31801,Yes,3.03,23,1,0,71.1,22,2,2,0,1,Off-campus,No,2,28,No
STU_00011389,22,Female,No,No,In-state,3.75,1366,23,3,1,Education,Full-time,12,Regular,Fall,$30k-$60k,No,No,1485,No,3.35,32,3,1,62.2,37,3,4,4,2,Off-campus,No,3,21,No
STU_00011390,24,Female,Yes,No,Out-of-state,3.22,1273,27,10,1,Arts & Sciences,Full-time,15,Regular,Spring,<$30k,No,No,900,No,0.82,7,0,1,73.3,9,1,1,1,0,On-campus,Yes,12,3,Yes
